_id,SeriesSimilarity,AuthorSimilarity,AnnotationSimilarity,ISBN2,ISBN1
ObjectId("5c5b2c819d10910cec54c382"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c383"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c384"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c385"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c386"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c387"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c388"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c389"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c38a"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c38b"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c38c"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c38d"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c38e"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c38f"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c390"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c391"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c392"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c393"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c394"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c395"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c396"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c397"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c398"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c399"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c39a"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c39b"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c39c"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c39d"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c39e"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c39f"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3a0"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3a1"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3a2"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3a3"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3a4"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3a5"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3a6"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3a7"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3a8"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3a9"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3aa"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3ab"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3ac"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3ad"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3ae"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3af"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3b0"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3b1"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3b2"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3b3"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3b4"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3b5"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3b6"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3b7"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3b8"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3b9"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3ba"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3bb"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3bc"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3bd"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3be"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3bf"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3c0"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3c1"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3c2"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3c3"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3c4"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3c5"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3c6"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3c7"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3c8"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3c9"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3ca"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3cb"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3cc"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3cd"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3ce"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3cf"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3d0"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3d1"),0,0,0.016908902247532765,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3d2"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3d3"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3d4"),0,0,0.030156483976082487,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3d5"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3d6"),0,0,0.010953505724663831,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3d7"),0,0,0.01665207096316858,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3d8"),0,0,0.007171400972649361,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3d9"),0,0,0.01776899029582692,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3da"),0,0,0.02778256397249879,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3db"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3dc"),0,0,0.02937935256298725,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3dd"),0,0,0.002851780368720734,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3de"),0,0,0.02966457373661683,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3df"),0,0,0.017688203841811547,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3e0"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3e1"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3e2"),0,0,0.009639210668352265,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3e3"),0,0,0.010993823852202694,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3e4"),0,0,0.027544853271065303,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3e5"),0,0,0.009034773258171886,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3e6"),0,0,0.0068888019908167715,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3e7"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3e8"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3e9"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3ea"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3eb"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3ec"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3ed"),0,0,0.0068332204152963105,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3ee"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3ef"),0,0,0.004638108299193819,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3f0"),0,0,0.02360323455361533,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3f1"),0,0,0.005055957625080307,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3f2"),0,0,0.005987904199714103,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3f3"),0,0,0.002636747298453028,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3f4"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3f5"),0,0,0.010404731997731221,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3f6"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3f7"),0,0,0.01638299220045848,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3f8"),0,0,0.014890139497253884,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3f9"),0,0,0.03450645741440255,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3fa"),0,0,0.01212611868622232,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3fb"),0,0,0.013692732268056399,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3fc"),0,0,0.049958054508720505,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3fd"),0,0,0.01917588083097501,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3fe"),0,0,0.03006300102028791,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c3ff"),0,0,0.04524394574186777,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c400"),0,0,0.04421456930798856,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c401"),0,0,0.009139764018870638,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c402"),0,0,0.018578239615884867,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c403"),0,0,0.030585979828550693,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c404"),0,0,0.019547177073231066,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c405"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c406"),0,0,0.019527815888582156,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c407"),0,0,0.03634163681202357,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c408"),0,0,0.024010617202828308,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c409"),0,0,0.0128361177512573,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c40a"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c40b"),0,0,0.005655464472479388,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c40c"),0,0,0.008264065568895886,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c40d"),0,0,0.01366271864346046,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c40e"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c40f"),0,0,0.0045452434694856405,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c410"),0,0,0.004069549676472951,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c411"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c412"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c413"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c414"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c415"),0,0,0.013586254758611176,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c416"),0,0,0.02448364138398419,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c417"),0,0,0.003956678050490065,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c418"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c419"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c41a"),0,0,0.002676336720005974,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c41b"),0,0,0.021427797812183586,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c41c"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c41d"),0,0,0.009761882381096494,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c41e"),0,0,0.026678790079368103,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c41f"),0,0,0.02291455635289944,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c420"),0,0,0.006977604248428437,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c421"),0,0,0.005446968894104221,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c422"),0,0,0.01028988878856773,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c423"),0,0,0.0034429209949508885,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c424"),0,0,0.008515569026736452,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c425"),0,0,0.023232093713720363,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c426"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c427"),0,0,0.005262226840926694,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c428"),0,0,0.018019090882940174,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c429"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c42a"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c42b"),0,0,0.02002822573669932,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c42c"),0,0,0.025669792966465054,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c42d"),0,0,0.010955014736260973,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c42e"),0,0,0.017564647301056925,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c42f"),0,0,0,9780010000000,9780000000000
ObjectId("5c5b2c819d10910cec54c430"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c431"),0,0,0.008544128728514181,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c432"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c433"),0,0,0.0175252547128461,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c434"),0,0,0.010048949528955417,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c435"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c436"),0,0,0.004297432968368122,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c437"),0,0,0.010112344942808462,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c438"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c439"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c43a"),0,0,0.011482299553590921,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c43b"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c43c"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c43d"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c43e"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c43f"),0,0,0.013702925621317258,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c440"),0,0,0.011942729852540936,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c441"),0,0,0.024562721178196564,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c442"),0,0,0.03819974291777162,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c443"),0,0,0.02717247926514734,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c444"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c445"),0,0,0.007272939570600859,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c446"),0,0,0.024403902911471022,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c447"),0,0,0.01313855375352016,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c448"),0,0,0.007261022654878189,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c449"),0,0,0.005632348073283087,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c44a"),0,0,0.006668537250863048,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c44b"),0,0,0.02332684056161542,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c44c"),0,0,0.005843319562010018,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c44d"),0,0,0.018443858338145443,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c44e"),0,0,0.005449434897698733,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c44f"),0,0,0.008225954569617739,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c450"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c451"),0,0,0.01195505330136049,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c452"),0,0,0.011988950559392019,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c453"),0,0,0.03665261366127518,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c454"),0,0,0.012704800867117193,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c455"),0,0,0.014611274354366346,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c456"),0,0,0.007218537356217031,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c457"),0,0,0.019874217532495596,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c458"),0,0,0.006130366535193504,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c459"),0,0,0.009601480808481808,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c45a"),0,0,0.048229199869887523,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c45b"),0,0,0.03262955266286463,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c45c"),0,0,0.008357634413892315,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c45d"),0,0,0.002784856887526923,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c45e"),0,0,0.037890149722394066,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c45f"),0,0,0.01579582857486644,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c460"),0,0,0.0025944493264665838,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c461"),0,0,0.03641549624231902,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c462"),0,0,0.043702690477581616,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c463"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c464"),0,0,0.010676294616681034,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c465"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c466"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c467"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c468"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c469"),0,0,0.003960325539442734,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c46a"),0,0,0.01669909816460729,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c46b"),0,0,0.0156761088050031,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c46c"),0,0,0.021068595114247832,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c46d"),0,0,0.011903316867508892,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c46e"),0,0,0.018749197257876268,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c46f"),0,0,0.03119403457987569,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c470"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c471"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c472"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c473"),0,0,0.009387884033878791,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c474"),0,0,0.005888080874870998,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c475"),0,0,0.017086271584316803,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c476"),0,0.4999999999999999,0.04952084301319429,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c477"),0,0,0.005954150983196119,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c478"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c479"),0,0,0.007185119495614546,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c47a"),0,0,0.007311644752263187,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c47b"),0,0,0.006775463866919633,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c47c"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c47d"),0,0,0.015288341662006736,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c47e"),0,0,0.004626657982635386,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c47f"),0,0,0.03677238334970284,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c480"),0,0,0.005943132182781077,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c481"),0,0,0.0155571764714954,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54c482"),0,0,0.0177930342587854,9780010000000,9780010000000
